書名,作者,分類,狀態,按讚數,出版社,tag(最多五個),,,,,連結,簡介
上仙(04)這不是傳說中的淘寶嗎？,貓邏,武俠玄幻,完結,0,飛燕文創,武俠,玄幻,,,,https://mojoin.com/novels/3386,"「聽說黑市是由隱藏勢力在經營的，沒人敢在那裡搶劫，不然就會被黑市背後的勢力追殺，這是真的嗎？」
「……」對上金渝充滿求知慾的晶亮黑眸，韓非的嘴角微抽，實在不忍心潑她冷水。
「是不是啊？你快說啊！」金渝扯著他的衣袖，要不是韓非的力氣夠大，手臂夠穩，端著的水果盤就被弄翻了。
「乖，以後那些話本還是少看一些吧！」他只能這麼回答。

「妳是怎麼認出它是桃心遁草的？」
「桃心遁草的花形跟果實都是桃心狀，怕酷熱、懼乾寒……」
「桃心遁草怕熱畏寒，什麼樣的環境才適合種植？」
「四季如春的地方，天氣稍微熱一點也沒有關係……」
「它遁入土裡以後，有沒有辦法找到？」
「……」
聽過銀貨兩訖，也見過以物易物……
就是沒遇過交易之前還要先考試的？
難道這是黑市獨有的交易文化嗎？"
上仙(03)這不是傲嬌忠犬啊！,貓邏,武俠玄幻,完結,3,飛燕文創,武俠,玄幻,,,,https://mojoin.com/novels/3385,"「金渝，以後出門跟我說一聲……」
「金渝，我也不是要限制妳的自由，只是外面壞人太多了，我陪著妳比較安全……」
「這是誰教妳的？誰說遇到搶劫要扒光對方的衣服？」
「書、書上看的……」
「……以後別亂看書！」

錯覺吧？是錯覺吧？為什麼一覺醒來，小韓非長大了不說，還變得黏人又愛嘮叨？（此句放大）
以前那個酷酷的小非呢？
以前那個酷酷的、一逗就臉紅的小非呢？
以前那個酷酷的、一逗就臉紅而且有些傲嬌的小非呢？
這個嘮叨、性情溫和綿軟，一副老好人兼保父模樣的傢伙是誰啊？
把彆扭又傲嬌的小韓非還給我！"
上仙(02)這不是正常的成仙程序啊！,貓邏,武俠玄幻,完結,7,飛燕文創,武俠,玄幻,,,,https://mojoin.com/novels/3374,"有沒有搞錯啊？竟然這樣就頓悟了？
那些修真小說不是都說，悟道這種事情是一生難求，要有稀奇的機遇才會發生？
她剛才也不過隨口說了幾句，順便抒發一下感慨，竟然就有這麼多人悟道？未免也太幸運了吧！
難道她是來給這些人開外掛，幫他們快速升級的？
嘖嘖！果然是人比人、腦袋疼！
不能小看古人的智慧啊！

嗚啊啊啊！這道光是怎麼回事？為什麼把我困住了？
金渝：「嗚嗚～小非，我要被外星人抓走了！」
韓非：「妳想太多了，那是仙界的接引光束。」
金渝：「咦咦？我是來看人飛昇的，為什麼我也要跟著飛？放我出去！」"
上仙(01)這不是Online Game！,貓邏,武俠玄幻,完結,64,飛燕文創,武俠,玄幻,,,,https://mojoin.com/novels/3373,"穿越的情況有哪些？
被雷劈、被車撞、走路遇到黑洞、在遊戲中穿越、靈魂穿越、身體穿越、重生……(字體不同，顏色不同)

咱們的女主角「金渝」又是哪一種呢？
鏘鏘～(放大，不同字型)
是最典型的雷劈穿越+新式的電玩穿越呦！ 

咦咦？
這穿越大神給的福利也太好了吧？
一穿越就變成仙人了？！
來個人讓我捏一把，看看我是不是在做夢吧！"
天地萬年情之 綣殘雲(03)(END),燕南飛,武俠玄幻,完結,0,飛燕文創,武俠,玄幻,,,,https://mojoin.com/novels/3232,"受了重傷的桔雲，被殘天帶回了裏魔界，少了醇酒的幫助，顢頇的他總被殘天吃得死死的，難以招架得住。

面對夜冥那明顯的妒意，還有死纏爛打的殘天，他只覺得煩惱越來越多，思緒越來越亂。不過他沒忘記，他與桔梗談好的計畫，不管要花多少時間，他會努力去達成的。

桔雲堅持拒絕為妃，倒是願賭服輸，決定臣服於殘天，任職魔界官員。

可是在相處了二十多年之後，桔雲發現事情好像不太對勁了。

糟糕了、糟糕了，面對死纏爛打的殘天，他應該厭惡才是，但……他的心臟在激跳個什麼勁啊？怎麼辦……他是不是喜歡上殘天了？

救命啊！這不在他的計劃範圍之內啊！"
天地萬年情之 綣殘雲(02),燕南飛,武俠玄幻,完結,0,飛燕文創,武俠,玄幻,,,,https://mojoin.com/novels/3231,"雲帶著炎冰返回天界，面對桔雪突然熱烈的追求，他感到驚慌且不知所措，亦擔心假扮思雪的這件事會被發現。

果然，當桔雪發現雲假扮思雪後，怒不可遏，將他打入絕寒天牢還不足以洩恨，竟又將他關至幻懼天牢，讓他一顆心受幻象侵蝕殆盡，過去遭受欺辱的傷、排斥的痛、朋友離去的悲，全都在幻懼天牢內一一浮現。

身心遭受摧殘的雲，自幻懼天牢出來後就不再有反應，趕回天界的桔梗憂心忡忡，就在缺乏安魂魔血為藥引之際，隱於一旁的魔帝殘天竟願意為雲劃破手臂，贈送魔血，這下不只桔梗感到疑惑，就連殘天本人也感到不解。

他不是一直以來都很討厭雲的嗎？可是為何當他見到雲受苦，心裡就倍感焦躁甚至心疼？

殘天越來越不知道，雲對他而言到底是怎樣的存在了。"
劍俠沒有情緣,綸生,武俠玄幻,完結,1,獨家原創,武俠,玄幻,,,,https://mojoin.com/novels/3204,"《劍俠情緣3》同人作品，發生在台服傲血戰意的90年代，

一名萬花專精玩家的真實故事改編。"
劍靈-再起,巧咪,武俠玄幻,完結,0,獨家原創,武俠,玄幻,,,,https://mojoin.com/novels/3202,"風起雲湧，經過了千年的沉寂，
魔皇即將再次重返現世；這次沒了天下四傑，
天下會遭到怎麼樣的浩劫?該如何阻止魔皇重返？
四傑傳人又會有甚麼樣的冒險呢？"
酒劍仙,白浪,武俠玄幻,完結,2,獨家原創,武俠,玄幻,,,,https://mojoin.com/novels/3201,改編自遊戲<<仙劍奇俠傳>>透過不同的主角，再一次回溫浪漫的感動
大話修仙,K,武俠玄幻,完結,0,獨家原創,武俠,玄幻,,,,https://mojoin.com/novels/3200,"神的語言有著不可違逆的力量，儘管修真大能也無法擁有，

可當這世上唯一的言靈之力落在一個少年身上，究竟是詛咒還是祝福...？

言之靈，彷如神通，

欲承其冠，必承其重，

若可以，我寧願做個普通人…"
暗夜星塵,鯨頭鸛先生,武俠玄幻,完結,13,獨家原創,武俠,玄幻,,,,https://mojoin.com/novels/3198,"精靈族鍛造的名劍甚多，「暗夜星塵」卻沒有英雄事蹟為人歌頌，也許劍的來由之謎更吸引人吧，但是「暗夜星塵」卻是最難再鍛出第二把的寶劍。

由拜月時代流傳下來的寶劍，在這神族已然消逝的時代，寶劍還能夠乘載多少信仰，以成就人類的期望？"
天地萬年情之 綣殘雲(01),燕南飛,武俠玄幻,完結,0,飛燕文創,武俠,玄幻,,,,https://mojoin.com/novels/2984,"思雪與夜冥是人人稱羨的天界伴侶，然而神魔大戰開打，夜冥突然背叛天界，
為取魔帝殘天的信任，逼得自己的愛人思雪跳崖。

雲是醜陋不堪的下等神祇，卻有雙藍眸與三萬年前神魔大戰中，
跳崖輕生的高等神祇思雪相似，為了安撫暗戀思雪已久的桔雪大神，雲假扮思雪。

魔帝殘天與為重大任務而背叛天界的夜冥，同不知自己正是思雪的雲，會發生怎樣有趣的事情呢？

且看長年遭受欺辱，沒有自信的雲，怎麼在酒醉之際神智轉清明，以己之力，化解天界的危機。"
殘神記(07)神願星殿(END),東邦,武俠玄幻,完結,0,飛燕文創,武俠,,,,,https://mojoin.com/novels/2749,"神願星殿出事，夜一陪著月雅清他們回去，結果發現暗中盯上神願星殿的敵人竟然又是鬼殺樓？
中了埋伏，使得夜一等人不僅受傷，還分散開來｜｜夜一體內能量被封，畢啾傷得只剩一口氣，幸虧兩人各自遇到「故人」，
冷燡和羅立坷則都是被人發現，帶回救治，運氣最不好的就屬月雅清和蠻姜氏，前者成了殺手，後者則被當成犯人關了起來……
為了醫治月雅清毀容的右臉，夜一前往極北之地，不小心掉進魔淵縫中，結果無意救出一個猥瑣老頭，因為他，夜一取得真正的「雪凌果」，
因為他，夜一落得被魔影淵所有人追殺的可憐局面，因為他，夜一終於離開了魔影淵，還因此找到最後一塊靈魂碎片。
六塊碎片聚集，「夜幽綾」終於復活，只是為什麼大家都稱呼她為至高神？面對此景，夜一會做出什麼決定，其他人又會做出怎樣的選擇，而他妹妹是否會回到他身邊呢？"
殘神記(06)皇權風波,東邦,武俠玄幻,完結,0,飛燕文創,武俠,,,,,https://mojoin.com/novels/2748,"為了妹妹，夜一大闖皇宮，不過他明明只是要偷皇靈鑰，卻衰透的被侍衛當刺客追，
幸好，他遇見了「好人」，不僅願意把皇靈鑰交給他們，而且還自願把風的讓夜一能悠哉的找出感應到的靈魂碎片！

夜一先是感到自己被偷窺，之後他又遇上一連串令人哭笑不得的設計事件，後來發現這一切全是來自魅巫魔人的報復？

好佳在，有人願意出賣色相來平息她的怒火，順帶從她口中掏出等同麻煩的消息，因為對被人利用沒興趣，
所以夜一他們第一時間落跑，只是他們又攪和進蠻姜氏族人的事情中......啊啊，難道他們跟麻煩真的這麼有緣？"
殘神記(05)認親,東邦,武俠玄幻,完結,0,飛燕文創,武俠,,,,,https://mojoin.com/novels/2747,"確定了羅立坷的身世，大家都很替他高興，但羅立坷卻沒啥感覺，讓夜一他們不得不替即將跟他相認的親人掬一把同情淚，不過之後換夜一覺得他才是需要被同情的那人｜｜他有事要走，羅立坷執意要跟，他也勸阻不了，為啥無辜的他得面對羅立坷親人的怨念呢！

關於靈魂碎片的可能線索斷，夜一他們卻因為救了一個小蘿莉，而有了更確定的碎片下落，這本是好事，偏偏小蘿莉本身就是個麻煩，害得事後眾人得面臨被人追殺的困境，但為了妹妹，不論前方有何阻礙，夜一都不會退縮的！"
殘神記(04)黑衣人,東邦,武俠玄幻,完結,0,飛燕文創,武俠,,,,,https://mojoin.com/novels/2746,"黎子芊，一個充滿魅力的女子，因一時正義感作祟，
她被夜一他們救下，暫時成為他們其中一員。

來到旅途目的地，她替他們惹了一些麻煩，也因此意外結識了幫助他們的莫兆軒，
而之後被打的他還幸運的被羅立坷救下，更在羅立坷出手醫治他父親的病時，發現羅立坷的身世……

為了靈魂碎片，夜一下海搶劫去，沒想到想搶的人不只他們，
既然如此，為了妹妹，不管事後會有什麼麻煩，夜一乾脆心一橫｜｜全搶了！"
殘神記(03)追緝兇手,東邦,武俠玄幻,完結,0,飛燕文創,武俠,,,,,https://mojoin.com/novels/2745,"波夷村慘案使得夜一等人受到莫大震撼，
從意外俘虜的兇手口中卻牽扯出鬼殺樓這一殺手組織，而他們也因此被迫捲入其中。

「迎接神的歸來」是鬼殺樓在巨神遺跡行動的最終目的，為了靈魂碎片，夜一他們也將前往巨神遺跡，
兩者看似無關的線就此交集｜｜鬼殺樓為了避免他人打擾布置的一切恰巧成為夜一他們行進的阻礙｜｜

在祭祀堂他們先和一批又一批的面具人打，再和被召喚出來的魔神一戰，
進到遺跡中，又忙著找尋靈魂碎片，順便把待在遺跡中，不屬於己方的人全幹掉……不用誰說，
他們自己也知道他們無心破壞了他人的行動，結仇結怨不在話下，不過為了妹妹，夜一是絕對不會退縮的！

一頓酒，一頓飯，能換來什麼？答案是一個有著流浪狗情結的蠻人。
因為認定夜一是好人，所以他要跟在夜一身邊，所以他送了一份結親禮給夜一，
結果不知情的夜一一接下，就莫名其妙多了一個「兒子」……當「媽」的夜一很想問，這到底是怎麼回事啊？"
殘神記(02)神之子,東邦,武俠玄幻,完結,0,飛燕文創,武俠,,,,,https://mojoin.com/novels/2744,"人的代價，除了實用的金幣，還有兩條甩不掉的尾巴，夜一甚至莫名奇妙的被冠上「神之子」這一個聽起來就很崇高的稱號，
幸好，趕不走的兩人各有好用的好處在，而他，還是那個只為妹妹而活的自私男人！

落崎山脈，妹妹靈魂碎片的可能所在，因為見死不救不是夜一的風格，
既然有人呼救，他們只好出手救人，擊斃雙頭環蛇。

救人一次，沒人規定一定要救人救到底，但為什麼要閃人是這麼困難的事？
先是被救的其中一人因為嫉妒化身成化魔人，再是大戰不該出現在山脈中的八等黑暗魔獸｜｜慶幸的是，打到一半，
黑暗魔獸就突然跑掉，不過之後還因傷遇到一個死纏著夜一要血的毒醫學徒，最後大家甚至差點被山掩埋……這一切到底是怎麼回事呢？"
殘神記(01)預言現,東邦,武俠玄幻,完結,0,飛燕文創,武俠,,,,,https://mojoin.com/novels/2743,"預言現，保管瑪奎克預言書的神願星殿派出星女和守護靈使祕密出外，
來到神澤之塔外，只為了尋找能夠喚醒神的神之子。

神澤之塔中，夜一和他的契體畢啾正在挑戰關卡中努力，
絲毫不知道從另個空間來到此的他已經多了一個「神之子」稱號，
只是一心朝著能重新復活妹妹這一目標踏上變強的道路。

一個冒險者任務，讓夜一在無形中得罪了一個魅巫魔人｜｜不過他真的是無辜的，
都是畢啾要求，他照做而已啊……但他也因此和身負重任的月雅清二人有了牽連，
而他們的相遇帶給夜一的會是什麼呢？"
山海妖異奇譚,徐行,武俠玄幻,連載,0,原創星球,古風,玄幻,成長,感動,戀愛,https://mojoin.com/novels/838,"「我，驍勇善戰。為守護你，萬夫莫敵！」
降妖伏魔的奇人異士「山海師」，天之驕女鬧烏龍，在被不明的妖魔殺害全家之後，帶著她的滿級神獸好夥伴，踏上追尋妖魔報家仇的奇幻旅程！

* * *

本應風光無限的天之驕女跌落神壇，作為最尊貴的復祖出生，法力卻比凡人還不如！
「欸，那個鬧烏龍的小復祖在全家被妖魔殺光之後，居然還重出江湖啦！」
操縱《山海經》中封印的妖魔，守護人類的奇人異士「山海師」，少女任鈴踏上追查殺她全家的仇人、神秘妖魔真實身份的旅途

「算你運氣好，我是五神獸裡唯一能靠自己的力量現界的。不然照妳這種功夫，大概死了也沒辦法召喚我。」
「少囉嗦！我已經滿十六歲了，一定會成功的！」
新手上路卻沒有新手運的烏龍復祖與她的滿級神獸夥伴白虎，出發降妖伏魔報家仇！

註：
※低魔玄幻不古風，敘事情節角色etc.全部大雜燴，輕鬆看輕鬆看
※自認為劇情在打完新手副本、NPC開解完以後才開始精彩（？）"
